id,nombre,sector,email,emails_extra,telefono,contacto,direccion,sitio_web,lat,lon,prioridad,tamano,actividad,fuentes,ver_estado,ver_motivo,ver_fecha,ver_evidencia,notas
5030aa8e3edf,Fritos y Horneados,Comida rápida,,,,,,,4.618385,-74.0961433,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
473257945590,Frois Pizza,Comida rápida,,,6015333049,,Calle 95 68C-15,,4.6881032,-74.0775,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
c5f096814d0f,Fruitex,Restaurante,,,,,Carrera 75,,4.6641102,-74.1222247,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
d7988f1cafd6,Fruitlandia & Co,Restaurante,,,,,,,4.7161049,-74.2126219,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
6aada814fdf9,Frut y Tortas,Comida rápida,,,,,Carrera 16,,4.7630819,-74.0375095,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
1bd27dc36ae9,Frutas y Ensaladas,Comida rápida,,,,,,,4.6228373,-74.0909761,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
20a2be111323,Frutería Bugs Bonny,Restaurante,,,,,Calle 180A 06,,4.7580736,-74.0472644,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
75b9b467db97,Frutica-La,Comida rápida,,,,,Carrera 82,,4.6683151,-74.1236238,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
7828a41d1c25,Frutifresh,Comida rápida,,,,,Calle 70C Sur,,4.5468875,-74.1387157,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
6fcd603eb406,Frutos del Mar,Restaurante,,,,,Calle 163A,,4.7401821,-74.0298144,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
bb21ea94f3d1,Frutty Dorados de la 167,Restaurante,,,,,Calle 167,,4.7506015,-74.0635669,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
29d8ce582af4,Fruver Modelo,Carnicería,,,,,,,4.6657829,-74.0826594,1,Micro,Carnicería,base_v3,sin_verificar,,,,
4aa02b02104b,Frábricas de Resortes,Ferretería,,,,,Avenida Calle 63,,4.701549,-74.1331414,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
bdcc82e7f8e5,Fu Lu Shou,Restaurante,,,,,,,4.6317925,-74.0666126,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
362285d8b2f2,Fu-An,Restaurante,,,,,Calle 23,,4.6120982,-74.0754673,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
0994e5a8888f,Fuente Dorada,Panadería,,,,,,,4.6271489,-74.1322249,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
236bd0a760a9,FULANITOS cocina vallecaucana,Restaurante,,,,,Carrera 3 8-31,,4.5940329,-74.0729375,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
4b0a1880c993,Full Dry,Lavandería,,,,,Carrera 11,,4.7217516,-74.0341755,1,Micro/Pequeña,Lavandería,base_v3,sin_verificar,,,,
229b02cd5ce5,Full Ferreteria,Ferretería,,,,,Avenida Carrera 15,,4.6911918,-74.0457547,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
2f8e5e603fd2,Full Service,Taller de carros,,,,,Carrera 23,,4.7478126,-74.0462481,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
c028bc4d6b5d,Fundacion Neumologica,Hospital,,,,,,,4.7408029,-74.0344245,1,Grande,Hospital,base_v3,sin_verificar,,,,
0a5c259f220b,Fundación Cardio Infantil,Hospital,,,,,,,4.7418435,-74.0340397,1,Grande,Hospital,base_v3,sin_verificar,,,,
594f89324ed9,Fundación Cardio Infantil Urgencias,Clínica,,,,,,,4.7415046,-74.0346193,1,Mediana,Clínica,base_v3,sin_verificar,,,,
523c7cf3e507,Fundemos I.p.s.,Clínica,,,,,,,4.6284326,-74.0671731,1,Mediana,Clínica,base_v3,sin_verificar,,,,
0468d0919f93,Fusion,Restaurante,,,,,Carrera 75 23A-50,,4.6636884,-74.1223388,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
c28bd0b64ad9,FX Pizza,Comida rápida,,,+57 1 704 1760,,Carrera 24,,4.6305279,-74.0747681,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
c1d4a49c8741,Fénix,Panadería,,,6013562690,,Avenida Carrera 30,,4.6471747,-74.0791083,1,Micro/Pequeña,Panadería,base_v3,verificada,,2026-08-18,"https://restaurantguru.com/Panaderia-y-pasteleria-FENIX-Bogota;https://zetblogs.com.co/panaderiaypasteleriafenix/ — Existe una panadería real ""Panadería y Pastelería Fénix"" operando en Cra 30 # 57-55, Bogotá (coincide nombre, sector y calle ""Avenida Carrera 30"" de la base), p",correo licitacionesingeco2019@gmail.com no pertenece (verificación 2026-08-18)
dc3cb618e269,Gachantiveña,Panadería,,,,,,,4.5950242,-74.1827563,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
e69241926e0e,Gaiety Pasteleria,Panadería,,,,,Diagonal 84A,,4.7059543,-74.0967138,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
1d2bdcba02a0,Gaits,Taller de carros,,,,,Calle 76,,4.6635224,-74.0599381,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
0e14dcd84405,Galeria del Mar,Restaurante,,,,,Carrera 50,,4.6034644,-74.1205924,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
dd910046f8ee,Galería del Pan,Panadería,,,,,Calle 163A,,4.7402209,-74.0307233,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
f05e4bd1a0b8,GALES,Lavandería,,,,,,,4.6275388,-74.1772679,1,Micro/Pequeña,Lavandería,base_v3,sin_verificar,,,,
d3e54c98020d,Gales 1 A,Panadería,,,,,Calle 70C,,4.7098187,-74.1303308,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
2d6636ffe7b3,Galias de R.M.,Panadería,,,,,Calle 82,,4.7018044,-74.0969283,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
9784ce814a8b,Galileos Pizza,Restaurante,,,,,Carrera 106A,,4.7062325,-74.1232867,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
cd028628a7a2,Gallina,Restaurante,,,,,,,4.6161627,-74.0887841,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
d0f85688cb2f,Gallina Asada,Restaurante,,,,,Carrera 73A 74-06,,4.6905762,-74.094932,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
a566ccef940c,Gallineral,Restaurante,,,,,Avenida Carrera 70,,4.6859841,-74.0903667,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
ea533642db5c,Gamberro,Restaurante,,,,,,,4.672008,-74.0491227,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
d2e4a5390fcc,Ganadero,Carnicería,,,,,Carrera 59,,4.72133,-74.0705445,1,Micro,Carnicería,base_v3,sin_verificar,,,,
3315eb3dde4f,garras,Zapatería,,,,,Carrera 10 49-19,,4.5589177,-74.1211854,1,Micro/Pequeña,Zapatería,base_v3,sin_verificar,,,,
d0cede1a6f0e,Gas Galileo,Estación de servicio,,,,,,,4.7516068,-74.0931683,1,Pequeña,Estación de servicio,base_v3,sin_verificar,,,,
38738f27efe4,Gas Natural Fenosa,Estación de servicio,,,,,Via Bogota - Funza,,4.70106,-74.2259512,1,Pequeña,Estación de servicio,base_v3,sin_verificar,,,,
d9daed7badaf,Gas Natural Vehicular,Taller de carros,,,,,Calle 163A32,,4.7439484,-74.044817,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
2412d95b8b34,Gasolineria Éxito - Primax,Estación de servicio,,,,,Calle 8,,4.6310507,-74.123925,1,Pequeña,Estación de servicio,base_v3,sin_verificar,,,,
fdb3953fa5b3,GastroBar,Restaurante,,,,,,,4.7053126,-74.2321364,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
13998e6dbfd7,Gastronómica,Restaurante,,,,,Calle 71,,4.6560478,-74.0591113,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
2b34e1d8b4c4,Gato Negro,Restaurante,,,,,Calle 93A,,4.676051,-74.0479701,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
cdb16681b03c,Gauchos,Restaurante,,,,,Calle 69A,,4.6539818,-74.0595428,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
a877e651ac69,Gavidrios,Vidriería,,,,,,,4.6896468,-74.0906646,1,Micro/Pequeña,Vidriería,base_v3,sin_verificar,,,,
904215717455,Gerfor S.A,Fábrica/Industria,,,+57 1 8776800,,Via Parcelas Cota,,4.7483425,-74.1361062,1,Mediana,Fábrica/Industria,base_v3,sin_verificar,,,,
5e35b82710b0,Gilmar express,Restaurante,,,,,,,4.7439088,-74.0635791,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
5ccd73d3628b,Gimnasio Pedagógico San Rafael,Clínica,,,,,Calle 10A,,4.7107851,-74.2249377,1,Mediana,Clínica,base_v3,sin_verificar,,,,
40b9314708ff,Gioconda,Panadería,,,,,,,4.6657231,-74.0819824,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
15b10b02ac1b,Giorti,Restaurante,,,,,,,4.6895655,-74.0396366,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
12ef6a407dfb,Girasol,Restaurante,,,,,Carrera 81A,,4.6543729,-74.1364646,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
2b4da94b0fd9,Glama,Restaurante,,,,,,,4.6675935,-74.0559234,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
e8bdcdedcd40,Global de soluciones institucionales,Ferretería,,,,,Calle 64 123-33,,4.7156389,-74.1426311,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
4d785f9e366c,Global Gourmet Market,Restaurante,,,,,Calle 90,,4.6741831,-74.0521516,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
95ddf09424df,GloboTech,Fábrica/Industria,,,,,Carrera 48,,4.7460139,-74.049621,1,Mediana,Fábrica/Industria,base_v3,sin_verificar,,,,
70ba4967fd7e,Gloria,Restaurante,,,6015878750,,Calle 146,,4.7285141,-74.0478405,1,Pequeña,Restaurante,base_v3,descartada,registro_cruzado_invalido,2026-08-18,"https://www.procuraduria.gov.co/Pages/directorio-procuraduria-delegadas.aspx;https://www.paginasamarillas.com.co/empresas/restaurante-la-gloria/bogota-16748217 — El correo gguzman@procuraduria.gov.co es un correo institucional de la Procuraduría General de la Nación (funcionario público), no pertenece a un restaurante --",correo gguzman@procuraduria.gov.co no pertenece (verificación 2026-08-18)
ebde26c2c8f7,Gnoveva,Panadería,,,,,Calle 84 Bis,,4.669379,-74.0550789,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
31c4b282053f,Goleman LA Soledad,Clínica,,,,,,,4.6373383,-74.0768908,1,Mediana,Clínica,base_v3,sin_verificar,,,,
6b8894668c37,Goleman Teusaquillo,Clínica,,,,,,,4.6277,-74.0748375,1,Mediana,Clínica,base_v3,sin_verificar,,,,
5514624f5007,Gondolette,Panadería,,,,,Calle 64G,,4.6954293,-74.1219063,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
047c7e0b8541,Good Trade,Ferretería,,,,,Avenida Primero de Mayo,,4.5792493,-74.0991672,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
fd28a5e7b584,Gori San Vegan Food,Restaurante,,,,,Calle 71 9-14,,4.6553423,-74.0577302,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
7714041774bb,Gourment & Coffee,Restaurante,,,,,Carrera 21,,4.74849,-74.0441407,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
a6393ff47045,Gourmet,Carnicería,,,,,,,4.6089813,-74.1480846,1,Micro,Carnicería,base_v3,sin_verificar,,,,
0b01df04f7f4,Gourmet & Sazón,Restaurante,,,,,,,4.5835934,-74.0868192,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
b5364f4e2e1f,Gourmet Agzón,Restaurante,,,,,Carrera 8G,,4.7433909,-74.0296159,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
ed416762dd38,Govinda Vegetariano,Restaurante,,,,,,,4.6003809,-74.0965184,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
8d8b5a9de09a,Govinda's,Restaurante,,,,,,,4.6058188,-74.0708402,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
65df01c77b16,GR Auto Servicio,Taller de carros,,,,,Calle 165A,,4.7430333,-74.0290981,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
e6ed6002cf8c,Graiman,Fábrica/Industria,,,,,Carrera 46,,4.746003,-74.049042,1,Mediana,Fábrica/Industria,base_v3,sin_verificar,,,,
352d1d8e64cb,Gran Brasero,Comida rápida,,,,,Avenida Carrera 86,,4.6343706,-74.1628192,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
f9e35e8f36b3,GRAN BROASTER,Restaurante,,,,,,,4.7182795,-74.1214175,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
3f87b0d6530d,Gran China,Restaurante,,,,,,,4.6625593,-74.0559488,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
950f6be2d793,Gran Derby,Restaurante,,,,,,,4.6172238,-74.0956752,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
fc1e4dd6f072,Gran Inka Gastrobar,Restaurante,,,,,,,4.6521567,-74.1256668,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
52235189ef45,Gran Parrilla,Restaurante,,,,,,,4.7307347,-74.0871666,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
daf036f2e01e,Gran Polloss,Restaurante,,,,,Carrera 8,,4.7364123,-74.0274524,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
51eaca0ed023,Granada,Panadería,,,,,,,4.6765439,-74.1468414,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
7ebf84281110,Granero Perseverancia,Panadería,,,,,,,4.6070382,-74.2064197,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
67617fba238a,Granero Venus,Restaurante,,,,,Carrera 68 D,,4.6070464,-74.1337863,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
83adfbf2b12f,Granolimpico,Restaurante,,,,,,,4.6262607,-74.0675206,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
69dc0373354e,Gratin Burger,Comida rápida,,,,,,,4.6291447,-74.0657211,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
af9e9a21f5db,Greco Pan,Panadería,,,,,,,4.7348838,-74.0887763,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
5d9b5e599182,Green Go Cate,Comida rápida,,,,,calle 47 14 A 25,,4.6345565,-74.068163,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
83bbcb3a1ef6,griegos,Comida rápida,,,,,,,4.7425721,-74.0579349,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
2d6f5bca657c,Grival,Ferretería,,,,,Calle 129,,4.7163826,-74.05918,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
e62860890440,Grizzly,Comida rápida,,,,,Avenida Carrera 19,,4.7375038,-74.0433978,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
9f69dfd9384a,Groso,Restaurante,,,,,,,4.6487854,-74.0585767,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
d47295839c45,Guaca,Panadería,,,,,,,4.6112532,-74.1962041,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
bfe9b1fcf770,Guadalupe,Panadería,,,6015878750,,Calle 76,,4.7110386,-74.1202556,1,Micro/Pequeña,Panadería,base_v3,descartada,registro_cruzado_invalido,2026-08-18,https://en.wikipedia.org/wiki/Office_of_the_Inspector_General_of_Colombia;https://apps.procuraduria.gov.co/portal/media/file/Notificaciones/24472_Radicado%20E-2025-290158.pdf — El teléfono 6015878750 y el dominio del correo (@procuraduria.gov.co) de la base corresponden claramente a la Procuraduría General de la Nación (entidad de cont,correo gosorio@procuraduria.gov.co no pertenece (verificación 2026-08-18)
c080c263160e,Guaimaral,Restaurante,,,,,,,4.7049299,-74.204022,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
daab94ebb93d,Guanabanazo,Comida rápida,,,,,,,4.6417016,-74.1581537,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
7a186d42cd37,Guaricha,Restaurante,,,,,,,4.7043492,-74.2293318,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
96a744d4d14d,Guaviare,Carnicería,,,,,Carrera 104,,4.69701,-74.1245922,1,Micro,Carnicería,base_v3,sin_verificar,,,,
bfe4c38a9313,Guayas Jeb,Taller de carros,,,,,,,4.5911516,-74.1996309,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
1549c5408e93,Gucci,Taller/Oficio (clockmaker),,,,,33,,4.5945544,-74.1394644,1,Micro/Pequeña,Taller/Oficio (clockmaker),base_v3,sin_verificar,,,,
e1e7eb9295e6,Guerrero,Restaurante,,,,,Calle 69,,4.6526587,-74.0590627,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
c1cd4d929ce2,Gustapan,Panadería,,,,,,,4.6155451,-74.188831,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
95b081e3da15,GyG Motors,Taller de carros,,,,,,,4.8473894,-74.0777076,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
4e5897659003,Gyros & Kebab,Restaurante,,,,,,,4.6671359,-74.0546377,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
5749530ed7fa,H&H MolinA,Taller/Oficio (window construction),,,,,Avenida Calle 161,,4.7375597,-74.0297512,1,Micro/Pequeña,Taller/Oficio (window_construction),base_v3,sin_verificar,,,,
01801dbd4472,Hache de Hamburguesa,Restaurante,,,,,,,4.6480393,-74.0564548,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
0a71cc6df686,hamburgo,Comida rápida,,,,,,,4.7479549,-74.0988985,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
9243f7145213,hamburguesas,Comida rápida,,,,,,,4.6164675,-74.0880492,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
ab1941675475,Hamburguesas Country,Comida rápida,,,,,,,4.6021465,-74.0644039,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
0e8c012b73cd,Hamburguesas El Corral,Comida rápida,,,,,,,4.7346015,-74.0651988,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
9a2ec68f5662,Hamburguesas La Bonga,Restaurante,,,,,,,4.6666572,-74.0528267,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
27a4beee3740,Hamburguesas Victor,Comida rápida,,,,,,,4.6725838,-74.1069531,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
a84ab0c78310,Hamburgueseria y Parrilla LaAutentica,Comida rápida,,,,,,,4.6303607,-74.0647323,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
ae330ab14fc9,Hamburguesería,Comida rápida,,,,,,,4.6141035,-74.1954902,1,Micro/Pequeña,Comida rápida,base_v3,sin_verificar,,,,
e2cf0d486af4,HAPPY TORTAS,Repostería,,,,,,,4.7179338,-74.1215885,1,Micro/Pequeña,Repostería,base_v3,sin_verificar,,,,
3d6fad425444,Harajuku cocina nikkei,Restaurante,,,,,Calle 62 #3a-64,,4.6455921,-74.0576748,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
261a9e95c85c,Harald Restaurante Alemán,Restaurante,,,,,Calle 116 70C-68,,4.6993627,-74.0730673,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
8abd3d69c64b,Harry Sazón,Restaurante,,,,,Carrera 9 74C-70,,4.6590012,-74.0543957,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
9331be0268bb,Hatoviejo-Asadero,Restaurante,,,,,,,4.6350429,-74.0682329,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
e363004ba15f,Haz de Oros,Panadería,,,,,,,4.6040081,-74.199191,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
7d6b57acd660,Healthy food,Restaurante,,,+57 313 2285914,,,,4.6759613,-74.0473966,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
53b81f5827a2,Hecfapin,Carpintería,,,+573108070849,,Avenida Primero de Mayo,,4.5859186,-74.1061405,1,Micro/Pequeña,Carpintería,base_v3,sin_verificar,,,,
a6d6af9a9424,Helipan,Panadería,,,,,Calle 164,,4.7445165,-74.043203,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
b08b0ff2a243,Henry's Restaurante,Restaurante,,,,,Avenida Santa Bárbara - Carrera 19,,4.7327344,-74.0444143,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
b51ba336fcc4,HERMAGU,Ferretería,,,,,,,4.6151945,-74.089508,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
8fb7905708ff,Hermanos Alierez,Restaurante,,,,,Carrera 8,,4.6045214,-74.0730514,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
71ab910fbaef,Hidroingas,Electricista,,,3124413339,,,,4.6749416,-74.1475747,1,Micro/Pequeña,Electricista,base_v3,sin_verificar,,,,
78f226c815c3,Hierros el Dorado,Ferretería/Bricolaje,,,,,,,4.6128246,-74.1373921,1,Pequeña,Ferretería/Bricolaje,base_v3,sin_verificar,,,,
e0ec71fb28b5,High Lights,Ferretería/Bricolaje,,,,,Autopista Norte - Paralela Occidental,,4.6755248,-74.0597252,1,Pequeña,Ferretería/Bricolaje,base_v3,sin_verificar,,,,
14f63dbf4876,Hilo Crochet Humbert (Lana),Taller/Oficio (yarn),,,+57 3115520170,,Carrera 4,,4.5401836,-74.1155685,1,Micro/Pequeña,Taller/Oficio (yarn),base_v3,sin_verificar,,,,
c012bad76b98,HILTI Center,Ferretería,,,,,Calle 17,,4.6149102,-74.0888127,1,Micro/Pequeña,Ferretería,base_v3,sin_verificar,,,,
1f46df99d689,Himelda,Restaurante,,,,,Calle 70C,,4.7094696,-74.1299808,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
ebc5657881b6,Hiper Centro Corona,Ferretería/Bricolaje,,,,,Avenida Carrera 5 Este,,4.7082422,-74.2167007,1,Pequeña,Ferretería/Bricolaje,base_v3,sin_verificar,,,,
9c8a96753f72,Hipercarnes del Sur,Carnicería,,,,,Calle 35B Sur,,4.6368535,-74.1631315,1,Micro,Carnicería,base_v3,sin_verificar,,,,
a195710481c8,Hipermar,Restaurante,,,,,,,4.6578116,-74.0657283,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
3aedd72eab02,Hipermax,Pinturas,,,,,,,4.7196313,-74.2298107,1,Micro/Pequeña,Pinturas,base_v3,sin_verificar,,,,
ae79915dff5f,Hispana,Panadería,,,,,Carrera 3,,4.7123065,-74.2207823,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
3ee239eb339f,HJ Parra,Taller de carros,,,,,Avenida Calle 24,,4.6922634,-74.1482503,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
9140a28c6426,Hock's,Restaurante,,,,,Carrera 19A,,4.7431826,-74.0429676,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
0386ea846ba7,Home Baked,Panadería,,,,,,,4.67928,-74.0477917,1,Micro/Pequeña,Panadería,base_v3,sin_verificar,,,,
a974e02c7731,Home Burger,Restaurante,,,,,,,4.6969107,-74.1432657,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
bdf281444599,Home Line,Materiales de construcción,,,,,Calle 129,,4.7194809,-74.071993,1,Pequeña,Materiales de construcción,base_v3,sin_verificar,,,,
a0aa4f344eec,Homecenter,Ferretería/Bricolaje,,,,,,,4.6513963,-74.1463075,1,Pequeña,Ferretería/Bricolaje,base_v3,sin_verificar,,,,
263f02ccf104,Homecenter Mosquera,Ferretería/Bricolaje,,,,,,,4.7009999,-74.2311225,1,Pequeña,Ferretería/Bricolaje,base_v3,sin_verificar,,,,
d4b5c2bb38b8,Homero's,Restaurante,,,,,,,4.6375737,-74.1852256,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
1fb1aa4380b5,Homo de Lena,Restaurante,,,,,Avenida Carrera 13,,4.6134711,-74.0711052,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
ee66e0d395ae,Honda,Taller de carros,,,,,Carrera 22,,4.7477864,-74.0449646,1,Micro/Pequeña,Taller de carros,base_v3,sin_verificar,,,,
e8d5c6b2c82e,Hoolly Matic,Lavandería,,,,,Calle 74D,,4.6886112,-74.0900983,1,Micro/Pequeña,Lavandería,base_v3,sin_verificar,,,,
a1ef7377b573,Hooters,Restaurante,,,,,,,4.6679378,-74.0542431,1,Pequeña,Restaurante,base_v3,sin_verificar,,,,
77a0ee1255f8,Horus,Clínica,,,,,Carrera 19A 85-11,,4.6718773,-74.0577017,1,Mediana,Clínica,base_v3,sin_verificar,,,,
142c9bc3c505,Hospital Bosa Il Nivel,Hospital,,,,,,,4.6068517,-74.1855977,1,Grande,Hospital,base_v3,sin_verificar,,,,
fa9d674d134c,Hospital Cafam,Hospital,,,,,,,4.7477437,-74.1029742,1,Grande,Hospital,base_v3,sin_verificar,,,,
beb18afc73c6,Hospital Cardiovascular del Niño de Cundinamarca,Hospital,,,,,Carrera 4 Este,,4.5823132,-74.2003764,1,Grande,Hospital,base_v3,sin_verificar,,,,
6e8038c78e5f,Hospital de Bosa,Hospital,,,,,,,4.6351637,-74.206366,1,Grande,Hospital,base_v3,sin_verificar,,,,
8a4065c78823,Hospital de Chapinero,Hospital,,,,,,,4.6655942,-74.0633017,1,Grande,Hospital,base_v3,sin_verificar,,,,
70b3ad3f02e2,Hospital de Engativá Emaús,Hospital,,,,,Calle 64C 121-76,,4.7152756,-74.1404811,1,Grande,Hospital,base_v3,sin_verificar,,,,
78f98c2d85d0,Hospital de Fontibón,Hospital,,,,,,,4.6717466,-74.1461862,1,Grande,Hospital,base_v3,sin_verificar,,,,
296fcc4424da,Hospital de Suba,Hospital,,,,,,,4.753412,-74.0918042,1,Grande,Hospital,base_v3,sin_verificar,,,,
b08dd442d838,Hospital de Usme,Hospital,,,,,,,4.4731295,-74.1217601,1,Grande,Hospital,base_v3,sin_verificar,,,,
655ddc2e8db7,Hospital del Oriente 1,Hospital,,,,,Calle 41 12,,4.6277141,-74.0592783,1,Grande,Hospital,base_v3,sin_verificar,,,,
b7eee9ecdbe3,Hospital Fontibón,Hospital,,,,,,,4.6728771,-74.1420402,1,Grande,Hospital,base_v3,sin_verificar,,,,
37b59c4c6c6e,Hospital Juan N. Corpas,Hospital,,,,,,,4.7618982,-74.0932764,1,Grande,Hospital,base_v3,sin_verificar,,,,
27fee1cbe965,Hospital La Victoria,Hospital,,,,,,,4.5526614,-74.0944097,1,Grande,Hospital,base_v3,sin_verificar,,,,
cd63dc611da6,Hospital Maria Auxiliadora,Hospital,,,,,Calle 3,,4.7033189,-74.228161,1,Grande,Hospital,base_v3,sin_verificar,,,,
9b0c3cf8121f,Hospital Meissen,Hospital,,,,,,,4.5595165,-74.1384156,1,Grande,Hospital,base_v3,sin_verificar,,,,
7f5fff1039a6,Hospital Nuestra Señora De Las Mercedes Funza,Hospital,,,,,,,4.7121567,-74.2129003,1,Grande,Hospital,base_v3,sin_verificar,,,,
